ID,ประเภท,คำถาม,แนวทางคำตอบ,ประเด็นสำคัญ
66,v_trans_all_trend,อ่างเก็บน้ำห้วยท่าแพระดับน้ำสัปดาห์ที่แล้วกับเดือนที่แล้วต่างกันเท่าไหร่?,ดึงข้อมูล ulevel_curr ของ อ่างเก็บน้ำห้วยท่าแพ จาก v_trans_all ทั้งช่วงสัปดาห์ที่แล้วและเดือนที่แล้ว แล้วแสดงแนวโน้มระดับน้ำวันนี้ หน่วย ม.,อ่างเก็บน้ำ|ห้วยท่าแพ|ระดับน้ำ|สัปดาห์ที่แล้ว|เดือนที่แล้ว|ม.
67,v_trans_all_trend,อ่างเก็บน้ำแม่สอดตอนบนปริมาณน้ำใช้การวันนี้กับเมื่อวานต่างกันเท่าไหร่?,ดึงข้อมูล qusage_curr ของ อ่างเก็บน้ำแม่สอดตอนบน จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วแสดงแนวโน้มปริมาณน้ำใช้การวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่สอดตอนบน|น้ำใช้การ|วันนี้|เมื่อวาน|ลบ.ม.
68,v_trans_all_trend,อ่างเก็บน้ำห้วยแม่สูงปริมาณน้ำไหลเข้าสะสม วันนี้กับเมื่อวานต่างกันเท่าไหร่?,ดึงข้อมูล inflow_cumulative_year ของ อ่างเก็บน้ำห้วยแม่สูง จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วแสดงแนวโน้มปริมาณน้ำไหลเข้าสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สูง|น้ำไหลเข้าสะสม|วันนี้|เมื่อวาน|ลบ.ม.
69,v_trans_all_trend,อ่างเก็บน้ำห้วยแม่สอดระดับน้ำเมื่อวานกับสัปดาห์ที่แล้วต่างกันเท่าไหร่?,ดึงข้อมูล ulevel_curr ของ อ่างเก็บน้ำห้วยแม่สอด จาก v_trans_all ทั้งช่วงเมื่อวานและสัปดาห์ที่แล้ว แล้วแสดงแนวโน้มระดับน้ำวันนี้ หน่วย ม.,อ่างเก็บน้ำ|ห้วยแม่สอด|ระดับน้ำ|เมื่อวาน|สัปดาห์ที่แล้ว|ม.
70,v_trans_all_trend,อ่างเก็บน้ำคลองข้างในระดับน้ำเมื่อวานกับสัปดาห์ที่แล้วต่างกันเท่าไหร่?,ดึงข้อมูล ulevel_curr ของ อ่างเก็บน้ำคลองข้างใน จาก v_trans_all ทั้งช่วงเมื่อวานและสัปดาห์ที่แล้ว แล้วแสดงแนวโน้มระดับน้ำวันนี้ หน่วย ม.,อ่างเก็บน้ำ|คลองข้างใน|ระดับน้ำ|เมื่อวาน|สัปดาห์ที่แล้ว|ม.
71,v_trans_all_trend,อ่างเก็บน้ำห้วยทรวงปริมาณน้ำเก็บกักสูงสุดวันนี้กับเมื่อวานต่างกันเท่าไหร่?,ดึงข้อมูล qstore ของ อ่างเก็บน้ำห้วยทรวง จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วแสดงแนวโน้มปริมาณน้ำเก็บกักสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยทรวง|น้ำเก็บกักสูงสุด|วันนี้|เมื่อวาน|ลบ.ม.
72,v_trans_all_trend,สถานีห้วยแม่สอด รหัส TSW.03 ปริมาณฝนสะสมวันนี้กับเมื่อวานเปลี่ยนแปลงยังไงบ้าง?,ดึงข้อมูล rain_sum_now ของสถานี ห้วยแม่สอด (รหัส TSW.03) จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วแสดงแนวโน้มปริมาณฝนสะสมในวัน หน่วย ม.ม.,ห้วย|แม่สอด|ฝนสะสมในวัน|วันนี้|เมื่อวาน|ม.ม.
73,v_trans_all_trend,สถานีบ้านห้วยไร่ รหัส 40317 ระดับน้ำแจ้งเตือนสัปดาห์ที่แล้วกับเดือนที่แล้วเปลี่ยนแปลงยังไงบ้าง?,ดึงข้อมูล water_level_warning ของสถานี บ้านห้วยไร่ (รหัส 40317) จาก v_trans_all ทั้งช่วงสัปดาห์ที่แล้วและเดือนที่แล้ว แล้วแสดงแนวโน้มระดับน้ำแจ้งเตือน หน่วย ม.,บ้าน|ห้วยไร่|ระดับน้ำแจ้งเตือน|สัปดาห์ที่แล้ว|เดือนที่แล้ว|ม.
74,v_trans_all_trend,สถานีห้วยแม่สรอย รหัส TY.52 ปริมาณน้ำผ่านวันนี้กับเดือนที่แล้วเปลี่ยนแปลงยังไงบ้าง?,ดึงข้อมูล water_accel ของสถานี ห้วยแม่สรอย (รหัส TY.52) จาก v_trans_all ทั้งช่วงวันนี้และเดือนที่แล้ว แล้วแสดงแนวโน้มปริมาณน้ำผ่านในวัน หน่วย ลบ.ม./วินาที,ห้วย|แม่สรอย|น้ำผ่านในวัน|วันนี้|เดือนที่แล้ว|ลบ.ม.|วิ
75,v_trans_all_trend,สถานีแม่น้ำวัง W.23 รหัส TW.23 ปริมาณน้ำผ่านเมื่อวานกับสัปดาห์ที่แล้วเปลี่ยนแปลงยังไงบ้าง?,ดึงข้อมูล water_accel ของสถานี แม่น้ำวัง W.23 (รหัส TW.23) จาก v_trans_all ทั้งช่วงเมื่อวานและสัปดาห์ที่แล้ว แล้วแสดงแนวโน้มปริมาณน้ำผ่านในวัน หน่วย ลบ.ม./วินาที,แม่น้ำ|วัง W.23|น้ำผ่านในวัน|เมื่อวาน|สัปดาห์ที่แล้ว|ลบ.ม.|วิ
76,v_trans_all_trend,สถานีอบต.ห้วยยั้ง รหัส 12247 ปริมาณฝนสะสมเมื่อวานกับสัปดาห์ที่แล้วเปลี่ยนแปลงยังไงบ้าง?,ดึงข้อมูล rain_sum_now ของสถานี อบต.ห้วยยั้ง (รหัส 12247) จาก v_trans_all ทั้งช่วงเมื่อวานและสัปดาห์ที่แล้ว แล้วแสดงแนวโน้มปริมาณฝนสะสมในวัน หน่วย ม.ม.,อบต|ห้วยยั้ง|ฝนสะสมในวัน|เมื่อวาน|สัปดาห์ที่แล้ว|ม.ม.
77,v_trans_all_trend,สถานีบ้านกง รหัส Y.15 ระดับน้ำ รสม. สัปดาห์ที่แล้วเทียบเดือนที่แล้วเป็นยังไง?,ดึงข้อมูล hydro_water_level_rsm ของสถานี บ้านกง (รหัส Y.15) จาก v_trans_all ทั้งช่วงสัปดาห์ที่แล้วและเดือนที่แล้ว แล้วแสดงแนวโน้มระดับน้ำ รสม. ในวัน หน่วย ม.,บ้าน|กง|ระดับน้ำ รสม. ในวัน|สัปดาห์ที่แล้ว|เดือนที่แล้ว|ม.
78,v_trans_all_trend,สถานีบ้านแสนตอ รหัส P.16 ระดับน้ำแจ้งเตือนวันนี้เทียบเมื่อวานเป็นยังไง?,ดึงข้อมูล hydro_level_warning ของสถานี บ้านแสนตอ (รหัส P.16) จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วแสดงแนวโน้มระดับน้ำแจ้งเตือน หน่วย ม.,บ้าน|แสนตอ|ระดับน้ำแจ้งเตือน|วันนี้|เมื่อวาน|ม.
79,v_trans_all_trend,สถานีบ้านวังชิ้น รหัส Y.37 ระดับน้ำแจ้งเตือนวันนี้เทียบสัปดาห์ที่แล้วเป็นยังไง?,ดึงข้อมูล hydro_level_warning ของสถานี บ้านวังชิ้น (รหัส Y.37) จาก v_trans_all ทั้งช่วงวันนี้และสัปดาห์ที่แล้ว แล้วแสดงแนวโน้มระดับน้ำแจ้งเตือน หน่วย ม.,บ้าน|วังชิ้น|ระดับน้ำแจ้งเตือน|วันนี้|สัปดาห์ที่แล้ว|ม.
80,v_trans_all_trend,สถานีน้ำยม บ้านท่าชัย รหัส Y.1C ระดับน้ำแจ้งเตือนวันนี้เทียบเดือนที่แล้วเป็นยังไง?,ดึงข้อมูล hydro_level_warning ของสถานี น้ำยม บ้านท่าชัย (รหัส Y.1C) จาก v_trans_all ทั้งช่วงวันนี้และเดือนที่แล้ว แล้วแสดงแนวโน้มระดับน้ำแจ้งเตือน หน่วย ม.,น้ำยม|บ้านท่าชัย|ระดับน้ำแจ้งเตือน|วันนี้|เดือนที่แล้ว|ม.
81,v_trans_all_trend,จ.กำแพงเพชร ภาพรวมปริมาณน้ำใช้การวันนี้เทียบเมื่อวานเปลี่ยนแปลงยังไง?,ดึงข้อมูล qusage_curr ของทุกหน่วยน้ำในจ.กำแพงเพชร จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วสรุปแนวโน้มปริมาณน้ำใช้การวันนี้ระดับจังหวัด หน่วย ล้าน ลบ.ม.,กำแพงเพชร|น้ำใช้การ|วันนี้|เมื่อวาน|จังหวัด|ลบ.ม.
82,v_trans_all_trend,จ.ตาก ภาพรวมปริมาณความจุสูงสุดวันนี้เทียบเมื่อวานเปลี่ยนแปลงยังไง?,ดึงข้อมูล qmax ของทุกหน่วยน้ำในจ.ตาก จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วสรุปแนวโน้มปริมาณความจุสูงสุดระดับจังหวัด หน่วย ล้าน ลบ.ม.,ตาก|ความจุสูงสุด|วันนี้|เมื่อวาน|จังหวัด|ลบ.ม.
83,v_trans_all_trend,จ.ลำปาง ภาพรวมปริมาณน้ำใช้การวันนี้เทียบเดือนที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล qusage_curr ของทุกหน่วยน้ำในจ.ลำปาง จาก v_trans_all ทั้งช่วงวันนี้และเดือนที่แล้ว แล้วสรุปแนวโน้มปริมาณน้ำใช้การวันนี้ระดับจังหวัด หน่วย ล้าน ลบ.ม.,ลำปาง|น้ำใช้การ|วันนี้|เดือนที่แล้ว|จังหวัด|ลบ.ม.
84,v_trans_all_trend,จ.สุโขทัย ภาพรวมปริมาณความจุสูงสุดวันนี้เทียบสัปดาห์ที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล qmax ของทุกหน่วยน้ำในจ.สุโขทัย จาก v_trans_all ทั้งช่วงวันนี้และสัปดาห์ที่แล้ว แล้วสรุปแนวโน้มปริมาณความจุสูงสุดระดับจังหวัด หน่วย ล้าน ลบ.ม.,สุโขทัย|ความจุสูงสุด|วันนี้|สัปดาห์ที่แล้ว|จังหวัด|ลบ.ม.
85,v_trans_all_trend,จ.แพร่ ภาพรวมปริมาณน้ำเก็บกักสูงสุดสัปดาห์ที่แล้วเทียบเดือนที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล qstore ของทุกหน่วยน้ำในจ.แพร่ จาก v_trans_all ทั้งช่วงสัปดาห์ที่แล้วและเดือนที่แล้ว แล้วสรุปแนวโน้มปริมาณน้ำเก็บกักสูงสุดระดับจังหวัด หน่วย ล้าน ลบ.ม.,แพร่|น้ำเก็บกักสูงสุด|สัปดาห์ที่แล้ว|เดือนที่แล้ว|จังหวัด|ลบ.ม.
86,v_trans_all_metric_compare,เขื่อนภูมิพล ปริมาณน้ำไหลเข้าวันนี้กับปริมาณน้ำระบายเดือนที่แล้วต่างกันยังไง?,ดึงข้อมูล inflow_curr (=ปริมาณน้ำไหลเข้าวันนี้) และ outflow_curr (=ปริมาณน้ำระบายวันนี้) ของ เขื่อนภูมิพล จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงเปรียบเทียบสองค่า,เขื่อน|ภูมิพล|เดือนที่แล้ว
87,v_trans_all_metric_compare,เขื่อนภูมิพล ปริมาณน้ำใช้การสูงสุดกับปริมาณน้ำใช้การเมื่อวานต่างกันยังไง?,ดึงข้อมูล qusage (=ปริมาณน้ำใช้การสูงสุด) และ qusage_curr (=ปริมาณน้ำใช้การวันนี้) ของ เขื่อนภูมิพล จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วแสดงเปรียบเทียบสองค่า,เขื่อน|ภูมิพล|เมื่อวาน
88,v_trans_all_metric_compare,เขื่อนภูมิพล ปริมาณน้ำไหลเข้าสะสมกับปริมาณน้ำระบายสะสม สัปดาห์ที่แล้วต่างกันยังไง?,ดึงข้อมูล inflow_cumulative_year (=ปริมาณน้ำไหลเข้าสะสม) และ outflow_cumulative_year (=ปริมาณน้ำระบายสะสม) ของ เขื่อนภูมิพล จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงเปรียบเทียบสองค่า,เขื่อน|ภูมิพล|สัปดาห์ที่แล้ว
89,v_trans_all_metric_compare,เขื่อนภูมิพล ปริมาณความจุสูงสุดกับปริมาณน้ำเก็บกักเดือนที่แล้วต่างกันยังไง?,ดึงข้อมูล qmax (=ปริมาณความจุสูงสุด) และ qstore_curr (=ปริมาณน้ำเก็บกักวันนี้) ของ เขื่อนภูมิพล จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงเปรียบเทียบสองค่า,เขื่อน|ภูมิพล|เดือนที่แล้ว
90,v_trans_all_metric_compare,เขื่อนแม่มอก ปริมาณน้ำไหลเข้าวันนี้กับปริมาณน้ำระบายวันนี้ต่างกันยังไง?,ดึงข้อมูล inflow_curr (=ปริมาณน้ำไหลเข้าวันนี้) และ outflow_curr (=ปริมาณน้ำระบายวันนี้) ของ เขื่อนแม่มอก จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงเปรียบเทียบสองค่า,เขื่อน|แม่มอก|วันนี้
91,v_trans_all_metric_compare,เขื่อนแม่มอก ปริมาณความจุสูงสุดกับปริมาณน้ำเก็บกักวันนี้ต่างกันยังไง?,ดึงข้อมูล qmax (=ปริมาณความจุสูงสุด) และ qstore_curr (=ปริมาณน้ำเก็บกักวันนี้) ของ เขื่อนแม่มอก จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงเปรียบเทียบสองค่า,เขื่อน|แม่มอก|วันนี้
92,v_trans_all_metric_compare,เขื่อนแม่มอก ปริมาณน้ำไหลเข้าสะสมกับปริมาณน้ำระบายสะสม วันนี้ต่างกันยังไง?,ดึงข้อมูล inflow_cumulative_year (=ปริมาณน้ำไหลเข้าสะสม) และ outflow_cumulative_year (=ปริมาณน้ำระบายสะสม) ของ เขื่อนแม่มอก จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงเปรียบเทียบสองค่า,เขื่อน|แม่มอก|วันนี้
93,v_trans_all_metric_compare,เขื่อนแม่มอก ปริมาณน้ำเก็บกักวันนี้กับร้อยละน้ำเก็บกักวันนี้ต่างกันยังไง?,ดึงข้อมูล qstore_curr (=ปริมาณน้ำเก็บกักวันนี้) และ percent_qstore_curr (=ร้อยละน้ำเก็บกักวันนี้) ของ เขื่อนแม่มอก จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงเปรียบเทียบสองค่า,เขื่อน|แม่มอก|วันนี้
94,v_trans_all_metric_compare,อ่างเก็บน้ำห้วยไร่ ปริมาณน้ำไหลเข้าสะสมเทียบกับปริมาณน้ำระบายสะสม วันนี้เป็นยังไง?,ดึงข้อมูล inflow_cumulative_year (=ปริมาณน้ำไหลเข้าสะสม) และ outflow_cumulative_year (=ปริมาณน้ำระบายสะสม) ของ อ่างเก็บน้ำห้วยไร่ จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงเปรียบเทียบ,อ่างเก็บน้ำ|ห้วยไร่|วันนี้
95,v_trans_all_metric_compare,อ่างเก็บน้ำห้วยทรวง ปริมาณน้ำไหลเข้าวันนี้เทียบกับปริมาณน้ำระบายเดือนที่แล้วเป็นยังไง?,ดึงข้อมูล inflow_curr (=ปริมาณน้ำไหลเข้าวันนี้) และ outflow_curr (=ปริมาณน้ำระบายวันนี้) ของ อ่างเก็บน้ำห้วยทรวง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงเปรียบเทียบ,อ่างเก็บน้ำ|ห้วยทรวง|เดือนที่แล้ว
96,v_trans_all_metric_compare,อ่างเก็บน้ำคลองไพร ปริมาณความจุสูงสุดเทียบกับปริมาณน้ำเก็บกักเดือนที่แล้วเป็นยังไง?,ดึงข้อมูล qmax (=ปริมาณความจุสูงสุด) และ qstore_curr (=ปริมาณน้ำเก็บกักวันนี้) ของ อ่างเก็บน้ำคลองไพร จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงเปรียบเทียบ,อ่างเก็บน้ำ|คลองไพร|เดือนที่แล้ว
97,v_trans_all_metric_compare,อ่างเก็บน้ำแม่กองค่าย ปริมาณน้ำเก็บกักวันนี้เทียบกับร้อยละน้ำเก็บกักเดือนที่แล้วเป็นยังไง?,ดึงข้อมูล qstore_curr (=ปริมาณน้ำเก็บกักวันนี้) และ percent_qstore_curr (=ร้อยละน้ำเก็บกักวันนี้) ของ อ่างเก็บน้ำแม่กองค่าย จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงเปรียบเทียบ,อ่างเก็บน้ำ|แม่กองค่าย|เดือนที่แล้ว
98,v_trans_all_metric_compare,อ่างเก็บน้ำคลองข้างใน ปริมาณน้ำเก็บกักวันนี้เทียบกับร้อยละน้ำเก็บกักเดือนที่แล้วเป็นยังไง?,ดึงข้อมูล qstore_curr (=ปริมาณน้ำเก็บกักวันนี้) และ percent_qstore_curr (=ร้อยละน้ำเก็บกักวันนี้) ของ อ่างเก็บน้ำคลองข้างใน จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงเปรียบเทียบ,อ่างเก็บน้ำ|คลองข้างใน|เดือนที่แล้ว
99,v_trans_all_metric_compare,อ่างเก็บน้ำแม่สอง ระดับน้ำวันนี้เทียบกับปริมาณน้ำเก็บกักเดือนที่แล้วเป็นยังไง?,ดึงข้อมูล ulevel_curr (=ระดับน้ำวันนี้) และ qstore_curr (=ปริมาณน้ำเก็บกักวันนี้) ของ อ่างเก็บน้ำแม่สอง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงเปรียบเทียบ,อ่างเก็บน้ำ|แม่สอง|เดือนที่แล้ว
100,v_trans_all_metric_compare,สถานีบ้านแก้วสุวรรณ รหัส 12237 ระดับน้ำในวันกับระดับน้ำแจ้งเตือนสัปดาห์ที่แล้วห่างกันเท่าไหร่?,ดึงข้อมูล water_level (=ระดับน้ำในวัน) และ water_level_warning (=ระดับน้ำแจ้งเตือน) ของสถานี บ้านแก้วสุวรรณ (รหัส 12237) จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงค่าเปรียบเทียบ,บ้าน|แก้วสุวรรณ|สัปดาห์ที่แล้ว
101,v_trans_all_metric_compare,สถานีบ้านห้วยไร่ รหัส 40317 ระดับน้ำในวันกับระดับน้ำแจ้งเตือนวันนี้ห่างกันเท่าไหร่?,ดึงข้อมูล water_level (=ระดับน้ำในวัน) และ water_level_warning (=ระดับน้ำแจ้งเตือน) ของสถานี บ้านห้วยไร่ (รหัส 40317) จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าเปรียบเทียบ,บ้าน|ห้วยไร่|วันนี้
102,v_trans_all_metric_compare,สถานีแม่น้ำปิง ท่าสาลี รหัส P.5 ระดับน้ำ รสม.กับระดับน้ำแจ้งเตือนเมื่อวานต่างกันแค่ไหน?,ดึงข้อมูล hydro_water_level_rsm (=ระดับน้ำ รสม.) และ hydro_level_warning (=ระดับน้ำแจ้งเตือน) ของสถานี แม่น้ำปิง ท่าสาลี (รหัส P.5) จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วแสดงค่าเปรียบเทียบ,แม่น้ำ|ปิง ท่าสาลี|เมื่อวาน
103,v_trans_all_unit_compare,เขื่อนแม่มอกกับอ่างเก็บน้ำห้วยแม่สอด ปริมาณน้ำใช้การสูงสุดสัปดาห์ที่แล้วต่างกันเท่าไหร่?,ดึงข้อมูล qusage ของ เขื่อนแม่มอก และ อ่างเก็บน้ำห้วยแม่สอด จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงเปรียบเทียบปริมาณน้ำใช้การสูงสุด หน่วย ล้าน ลบ.ม.,เขื่อน|แม่มอก|อ่างเก็บน้ำ|ห้วยแม่สอด|น้ำใช้การสูงสุด|สัปดาห์ที่แล้ว|ลบ.ม.
104,v_trans_all_unit_compare,เขื่อนภูมิพลกับอ่างเก็บน้ำห้วยไร่ ปริมาณน้ำใช้การวันนี้ต่างกันเท่าไหร่?,ดึงข้อมูล qusage_curr ของ เขื่อนภูมิพล และ อ่างเก็บน้ำห้วยไร่ จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงเปรียบเทียบปริมาณน้ำใช้การวันนี้ หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|อ่างเก็บน้ำ|ห้วยไร่|น้ำใช้การ|วันนี้|ลบ.ม.
105,v_trans_all_unit_compare,เขื่อนภูมิพลกับอ่างเก็บน้ำห้วยแม่ท้อ ปริมาณน้ำไหลเข้าวันนี้ต่างกันเท่าไหร่?,ดึงข้อมูล inflow_curr ของ เขื่อนภูมิพล และ อ่างเก็บน้ำห้วยแม่ท้อ จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงเปรียบเทียบปริมาณน้ำไหลเข้าวันนี้ หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|อ่างเก็บน้ำ|ห้วยแม่ท้อ|น้ำไหลเข้าวันนี้|วันนี้|ลบ.ม.
106,v_trans_all_unit_compare,เขื่อนแม่มอกกับอ่างเก็บน้ำคลองน้ำไหล ปริมาณน้ำระบายเมื่อวานต่างกันเท่าไหร่?,ดึงข้อมูล outflow_curr ของ เขื่อนแม่มอก และ อ่างเก็บน้ำคลองน้ำไหล จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วแสดงเปรียบเทียบปริมาณน้ำระบายวันนี้ หน่วย ล้าน ลบ.ม.,เขื่อน|แม่มอก|อ่างเก็บน้ำ|คลองน้ำไหล|น้ำระบาย|เมื่อวาน|ลบ.ม.
107,v_trans_all_unit_compare,อ่างเก็บน้ำแม่คำปองกับอ่างเก็บน้ำห้วยป่าบง ปริมาณน้ำระบายสะสม สัปดาห์ที่แล้วใครมากกว่ากัน?,ดึงข้อมูล outflow_cumulative_year ของ อ่างเก็บน้ำแม่คำปอง และ อ่างเก็บน้ำห้วยป่าบง จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงเปรียบเทียบปริมาณน้ำระบายสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่คำปอง|ห้วยป่าบง|น้ำระบายสะสม|สัปดาห์ที่แล้ว|ลบ.ม.
108,v_trans_all_unit_compare,อ่างเก็บน้ำแม่ถางกับอ่างเก็บน้ำห้วยไร่ ปริมาณน้ำระบายสะสม วันนี้ใครมากกว่ากัน?,ดึงข้อมูล outflow_cumulative_year ของ อ่างเก็บน้ำแม่ถาง และ อ่างเก็บน้ำห้วยไร่ จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงเปรียบเทียบปริมาณน้ำระบายสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่ถาง|ห้วยไร่|น้ำระบายสะสม|วันนี้|ลบ.ม.
109,v_trans_all_unit_compare,อ่างเก็บน้ำห้วยทรวงกับอ่างเก็บน้ำคลองข้างใน ปริมาณน้ำใช้การสูงสุดสัปดาห์ที่แล้วใครมากกว่ากัน?,ดึงข้อมูล qusage ของ อ่างเก็บน้ำห้วยทรวง และ อ่างเก็บน้ำคลองข้างใน จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงเปรียบเทียบปริมาณน้ำใช้การสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยทรวง|คลองข้างใน|น้ำใช้การสูงสุด|สัปดาห์ที่แล้ว|ลบ.ม.
110,v_trans_all_unit_compare,อ่างเก็บน้ำห้วยแม่สูงกับอ่างเก็บน้ำแม่กองค่าย ปริมาณน้ำเก็บกักสูงสุดวันนี้ใครมากกว่ากัน?,ดึงข้อมูล qstore ของ อ่างเก็บน้ำห้วยแม่สูง และ อ่างเก็บน้ำแม่กองค่าย จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงเปรียบเทียบปริมาณน้ำเก็บกักสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สูง|แม่กองค่าย|น้ำเก็บกักสูงสุด|วันนี้|ลบ.ม.
111,v_trans_all_unit_compare,อ่างเก็บน้ำห้วยแม่ท้อกับอ่างเก็บน้ำคลองไพร ปริมาณน้ำระบายเมื่อวานใครมากกว่ากัน?,ดึงข้อมูล outflow_curr ของ อ่างเก็บน้ำห้วยแม่ท้อ และ อ่างเก็บน้ำคลองไพร จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วแสดงเปรียบเทียบปริมาณน้ำระบายวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่ท้อ|คลองไพร|น้ำระบาย|เมื่อวาน|ลบ.ม.
112,v_trans_all_unit_compare,อ่างเก็บน้ำห้วยแม่สอดกับอ่างเก็บน้ำแม่สาย ปริมาณน้ำเก็บกักสัปดาห์ที่แล้วใครมากกว่ากัน?,ดึงข้อมูล qstore_curr ของ อ่างเก็บน้ำห้วยแม่สอด และ อ่างเก็บน้ำแม่สาย จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงเปรียบเทียบปริมาณน้ำเก็บกักวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สอด|แม่สาย|น้ำเก็บกักวันนี้|สัปดาห์ที่แล้ว|ลบ.ม.
113,v_trans_all_unit_compare,เขื่อนภูมิพลกับเขื่อนแม่มอก ปริมาณน้ำไหลเข้าสะสม สัปดาห์ที่แล้วต่างกันยังไง?,ดึงข้อมูล inflow_cumulative_year ของเขื่อนภูมิพลและเขื่อนแม่มอก จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงเปรียบเทียบปริมาณน้ำไหลเข้าสะสม หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|แม่มอก|น้ำไหลเข้าสะสม|สัปดาห์ที่แล้ว|ลบ.ม.
114,v_trans_all_unit_compare,เขื่อนภูมิพลกับเขื่อนแม่มอก ระดับน้ำเดือนที่แล้วต่างกันยังไง?,ดึงข้อมูล ulevel_curr ของเขื่อนภูมิพลและเขื่อนแม่มอก จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงเปรียบเทียบระดับน้ำวันนี้ หน่วย ม.,เขื่อน|ภูมิพล|แม่มอก|ระดับน้ำ|เดือนที่แล้ว|ม.
